username,date,hms,post_num,num_likes
Houta,"Jan 14, 2019",1:16 PM,9612597,5.0
themanfromLisbon,"Jan 14, 2019",1:52 PM,9612643,
themanfromLisbon,"Jan 14, 2019",1:53 PM,9612647,
themanfromLisbon,"Jan 14, 2019",2:05 PM,9612659,
Caustic Man,"Jan 14, 2019",2:43 PM,9612703,7.0
Caustic Man,"Jan 14, 2019",2:52 PM,9612720,
IEG,"Jan 14, 2019",3:37 PM,9612772,
themanfromLisbon,"Jan 14, 2019",3:37 PM,9612774,
Betelgeuse,"Jan 14, 2019",3:42 PM,9612784,33.0
Epicure,"Jan 14, 2019",3:54 PM,9612799,
themanfromLisbon,"Jan 14, 2019",3:55 PM,9612800,
madhat,"Jan 14, 2019",4:13 PM,9612811,
Houta,"Jan 14, 2019",4:17 PM,9612814,
Houta,"Jan 14, 2019",4:21 PM,9612819,
Caustic Man,"Jan 14, 2019",4:52 PM,9612857,
Betelgeuse,"Jan 14, 2019",5:32 PM,9612907,
sugarbutch,"Jan 14, 2019",6:15 PM,9612944,
Thrift Vader,"Jan 15, 2019",3:27 AM,9613223,
Thrift Vader,"Jan 15, 2019",3:28 AM,9613224,
txm22,"Jan 15, 2019",3:28 AM,9613225,
Markus W,"Jan 15, 2019",3:36 AM,9613227,21.0
Thin White Duke,"Jan 15, 2019",3:59 AM,9613231,
Thrift Vader,"Jan 15, 2019",4:14 AM,9613236,
txm22,"Jan 15, 2019",5:37 AM,9613268,32.0
themanfromLisbon,"Jan 15, 2019",5:47 AM,9613274,
colHolm,"Jan 15, 2019",5:48 AM,9613276,27.0
sugarbutch,"Jan 15, 2019",6:29 AM,9613328,
Thin White Duke,"Jan 15, 2019",6:40 AM,9613340,
jdp234,"Jan 15, 2019",7:09 AM,9613377,14.0
ShawnBC,"Jan 15, 2019",7:29 AM,9613396,
Michael81,"Jan 15, 2019",7:44 AM,9613416,
colHolm,"Jan 15, 2019",7:44 AM,9613417,
Kappelan,"Jan 15, 2019",7:46 AM,9613421,
Purplelabel,"Jan 15, 2019",7:59 AM,9613430,
Caustic Man,"Jan 15, 2019",8:09 AM,9613443,6.0
ShawnBC,"Jan 15, 2019",8:12 AM,9613447,
Kappelan,"Jan 15, 2019",9:05 AM,9613518,9.0
Roy Al,"Jan 15, 2019",9:06 AM,9613519,10.0
jdp234,"Jan 15, 2019",9:22 AM,9613536,
themanfromLisbon,"Jan 15, 2019",9:30 AM,9613550,
themanfromLisbon,"Jan 15, 2019",9:33 AM,9613558,
Thin White Duke,"Jan 15, 2019",10:11 AM,9613613,
Caustic Man,"Jan 15, 2019",10:25 AM,9613631,
Roy Al,"Jan 15, 2019",10:26 AM,9613632,
Caustic Man,"Jan 15, 2019",10:30 AM,9613643,
Luigi_M,"Jan 15, 2019",11:03 AM,9613706,
Caustic Man,"Jan 15, 2019",11:07 AM,9613713,
Luigi_M,"Jan 15, 2019",11:47 AM,9613775,
themanfromLisbon,"Jan 15, 2019",12:13 PM,9613812,
Caustic Man,"Jan 15, 2019",12:41 PM,9613848,
Claghorn,"Jan 15, 2019",12:54 PM,9613868,28.0
Houta,"Jan 15, 2019",1:43 PM,9613952,
Houta,"Jan 15, 2019",1:45 PM,9613958,
upr_crust,"Jan 16, 2019",4:28 AM,9614645,28.0
Clouseau,"Jan 16, 2019",4:57 AM,9614657,
txm22,"Jan 16, 2019",5:30 AM,9614684,13.0
themanfromLisbon,"Jan 16, 2019",5:53 AM,9614708,
Riva,"Jan 16, 2019",5:58 AM,9614713,
Roy Al,"Jan 16, 2019",6:40 AM,9614771,15.0
jdp234,"Jan 16, 2019",6:57 AM,9614793,41.0
themanfromLisbon,"Jan 16, 2019",7:23 AM,9614817,
Caustic Man,"Jan 16, 2019",7:42 AM,9614830,
colHolm,"Jan 16, 2019",8:18 AM,9614893,35.0
DavidLane,"Jan 16, 2019",9:21 AM,9614994,26.0
Markus W,"Jan 16, 2019",9:43 AM,9615025,41.0
DavidLane,"Jan 16, 2019",9:45 AM,9615027,8.0
colHolm,"Jan 16, 2019",9:51 AM,9615032,
Roy Al,"Jan 16, 2019",10:56 AM,9615087,
MarkWinter,"Jan 16, 2019",11:36 AM,9615145,17.0
DiplomaticTies,"Jan 16, 2019",1:30 PM,9615287,21.0
Patrick R,"Jan 16, 2019",2:17 PM,9615336,52.0
colHolm,"Jan 16, 2019",2:25 PM,9615342,
Mr. Six,"Jan 16, 2019",3:22 PM,9615400,32.0
upr_crust,"Jan 16, 2019",3:42 PM,9615424,
pickergc,"Jan 16, 2019",4:59 PM,9615475,17.0
sugarbutch,"Jan 16, 2019",8:47 PM,9615707,
Patrick R,"Jan 16, 2019",8:49 PM,9615708,
unprocessed,"Jan 16, 2019",8:52 PM,9615712,
upr_crust,"Jan 17, 2019",4:31 AM,9615863,21.0
themanfromLisbon,"Jan 17, 2019",4:42 AM,9615874,
Luigi_M,"Jan 17, 2019",6:59 AM,9616028,
Thrift Vader,"Jan 17, 2019",7:07 AM,9616040,
blekit,"Jan 17, 2019",10:42 AM,9616318,12.0
themanfromLisbon,"Jan 17, 2019",11:03 AM,9616350,
bernoulli,"Jan 17, 2019",12:59 PM,9616520,19.0
themanfromLisbon,"Jan 17, 2019",1:02 PM,9616528,15.0
Roy Al,"Jan 17, 2019",2:03 PM,9616617,33.0
themanfromLisbon,"Jan 17, 2019",2:15 PM,9616642,
upr_crust,"Jan 17, 2019",3:47 PM,9616747,5.0
pickergc,"Jan 17, 2019",3:47 PM,9616748,7.0
upr_crust,"Jan 17, 2019",3:48 PM,9616749,
JohnAAG,"Jan 17, 2019",4:03 PM,9616771,7.0
Betelgeuse,"Jan 17, 2019",4:12 PM,9616778,22.0
1st Step,"Jan 17, 2019",6:20 PM,9616909,
An Acute Style,"Jan 18, 2019",1:23 AM,9617177,35.0
Luigi_M,"Jan 18, 2019",2:13 AM,9617186,
themanfromLisbon,"Jan 18, 2019",2:16 AM,9617188,
Michael81,"Jan 18, 2019",2:28 AM,9617200,
Thrift Vader,"Jan 18, 2019",3:19 AM,9617220,
upr_crust,"Jan 18, 2019",4:39 AM,9617268,20.0
smittycl,"Jan 18, 2019",9:43 AM,9617560,9.0
Roy Al,"Jan 18, 2019",10:07 AM,9617592,16.0
An Acute Style,"Jan 18, 2019",10:17 AM,9617603,
1st Step,"Jan 18, 2019",10:37 AM,9617633,
An Acute Style,"Jan 18, 2019",11:06 AM,9617665,
joacimbylehn,"Jan 18, 2019",11:25 AM,9617688,7.0
Luigi_M,"Jan 18, 2019",11:33 AM,9617697,
joacimbylehn,"Jan 18, 2019",11:47 AM,9617721,
g3org3y,"Jan 18, 2019",12:39 PM,9617804,17.0
drfwtx,"Jan 18, 2019",12:47 PM,9617814,18.0
Mr. Six,"Jan 18, 2019",12:50 PM,9617817,30.0
themanfromLisbon,"Jan 18, 2019",1:16 PM,9617858,13.0
Claghorn,"Jan 18, 2019",2:18 PM,9617921,29.0
1st Step,"Jan 18, 2019",4:35 PM,9618093,
GMcMillan,"Jan 18, 2019",5:57 PM,9618181,
Alan Bee,"Jan 18, 2019",9:22 PM,9618373,
Alan Bee,"Jan 18, 2019",9:28 PM,9618380,
Alan Bee,"Jan 18, 2019",9:38 PM,9618390,
Alan Bee,"Jan 18, 2019",9:47 PM,9618399,
Patrick R,"Jan 18, 2019",9:53 PM,9618401,
Alan Bee,"Jan 18, 2019",9:54 PM,9618402,
Alan Bee,"Jan 18, 2019",10:01 PM,9618404,
Patrick R,"Jan 18, 2019",10:03 PM,9618405,
Alan Bee,"Jan 18, 2019",10:13 PM,9618413,
Roy Al,"Jan 19, 2019",1:19 AM,9618461,
Northants bloke,"Jan 19, 2019",1:29 AM,9618465,6.0
themanfromLisbon,"Jan 19, 2019",2:59 AM,9618485,
colHolm,"Jan 19, 2019",3:01 AM,9618486,5.0
Alan Bee,"Jan 19, 2019",3:51 AM,9618511,
Luigi_M,"Jan 19, 2019",3:55 AM,9618512,
Alan Bee,"Jan 19, 2019",4:05 AM,9618517,
bernoulli,"Jan 19, 2019",4:30 AM,9618523,5.0
An Acute Style,"Jan 19, 2019",4:50 AM,9618529,15.0
Thrift Vader,"Jan 19, 2019",5:39 AM,9618538,
themanfromLisbon,"Jan 19, 2019",5:48 AM,9618541,
Alan Bee,"Jan 19, 2019",7:19 AM,9618597,6.0
themanfromLisbon,"Jan 19, 2019",7:59 AM,9618629,15.0
An Acute Style,"Jan 19, 2019",8:47 AM,9618698,19.0
DiplomaticTies,"Jan 19, 2019",10:05 AM,9618774,31.0
jdp234,"Jan 19, 2019",10:41 AM,9618798,
drfwtx,"Jan 19, 2019",10:52 AM,9618808,
An Acute Style,"Jan 19, 2019",4:57 PM,9619190,9.0
colHolm,"Jan 19, 2019",5:47 PM,9619254,
An Acute Style,"Jan 19, 2019",6:41 PM,9619309,
Veremund,"Jan 20, 2019",2:07 AM,9619479,
Veremund,"Jan 20, 2019",2:11 AM,9619480,
themanfromLisbon,"Jan 20, 2019",3:20 AM,9619493,
Veremund,"Jan 20, 2019",5:24 AM,9619521,
Gsvs5,"Jan 20, 2019",5:41 AM,9619528,
Veremund,"Jan 20, 2019",5:43 AM,9619529,
themanfromLisbon,"Jan 20, 2019",7:00 AM,9619581,
Roycru,"Jan 20, 2019",5:05 PM,9620319,26.0
jcmeyer,"Jan 20, 2019",6:05 PM,9620370,33.0
madhat,"Jan 20, 2019",6:09 PM,9620375,
jcmeyer,"Jan 20, 2019",6:10 PM,9620377,
Epicure,"Jan 20, 2019",10:06 PM,9620619,
blekit,"Jan 20, 2019",10:49 PM,9620643,18.0
Fantastic Mr Foxx,"Jan 20, 2019",11:11 PM,9620656,16.0
Panthera,"Jan 21, 2019",12:16 AM,9620680,
zr3rs,"Jan 21, 2019",12:22 AM,9620684,30.0
mcobinad,"Jan 21, 2019",12:58 AM,9620695,
Panthera,"Jan 21, 2019",1:05 AM,9620696,
Luigi_M,"Jan 21, 2019",4:02 AM,9620753,
Caustic Man,"Jan 21, 2019",5:29 AM,9620792,
lordsuperb,"Jan 21, 2019",5:43 AM,9620798,
DFWWingnut,"Jan 21, 2019",6:26 AM,9620841,
DavidLane,"Jan 21, 2019",6:43 AM,9620856,
Roy Al,"Jan 21, 2019",7:32 AM,9620898,30.0
Kappelan,"Jan 21, 2019",7:40 AM,9620906,13.0
Mr Knightley,"Jan 21, 2019",7:40 AM,9620907,24.0
Roy Al,"Jan 21, 2019",7:57 AM,9620932,
jcmeyer,"Jan 21, 2019",8:27 AM,9620982,
colHolm,"Jan 21, 2019",9:00 AM,9621023,26.0
vriche,"Jan 21, 2019",10:03 AM,9621102,
1st Step,"Jan 21, 2019",10:35 AM,9621144,
lordsuperb,"Jan 21, 2019",10:42 AM,9621156,
An Acute Style,"Jan 21, 2019",11:00 AM,9621190,20.0
Luigi_M,"Jan 21, 2019",11:09 AM,9621201,
Twins,"Jan 21, 2019",11:40 AM,9621235,19.0
Caustic Man,"Jan 21, 2019",11:57 AM,9621264,
shirtsnob,"Jan 21, 2019",1:08 PM,9621347,
madhat,"Jan 21, 2019",1:16 PM,9621354,
shirtsnob,"Jan 21, 2019",1:51 PM,9621392,
colHolm,"Jan 21, 2019",1:52 PM,9621393,
Betelgeuse,"Jan 21, 2019",2:52 PM,9621475,29.0
drfwtx,"Jan 21, 2019",3:21 PM,9621524,
drfwtx,"Jan 21, 2019",3:21 PM,9621526,
Alan Bee,"Jan 21, 2019",8:13 PM,9621808,
Blake Stitched Blues,"Jan 21, 2019",9:11 PM,9621840,
jcmeyer,"Jan 21, 2019",10:49 PM,9621901,
Patrick R,"Jan 21, 2019",10:51 PM,9621902,
jcmeyer,"Jan 21, 2019",10:54 PM,9621904,
Patrick R,"Jan 21, 2019",11:02 PM,9621905,
upr_crust,"Jan 22, 2019",4:37 AM,9622006,22.0
Mr Knightley,"Jan 22, 2019",5:09 AM,9622023,
Betelgeuse,"Jan 22, 2019",5:26 AM,9622041,5.0
Caustic Man,"Jan 22, 2019",6:16 AM,9622090,
Roy Al,"Jan 22, 2019",6:28 AM,9622101,13.0
colHolm,"Jan 22, 2019",8:36 AM,9622261,39.0
Poszetka,"Jan 22, 2019",8:40 AM,9622267,34.0
CollingsD2H,"Jan 22, 2019",11:28 AM,9622519,
Mr. Six,"Jan 22, 2019",12:52 PM,9622644,
An Acute Style,"Jan 22, 2019",4:57 PM,9622965,19.0
Roycru,"Jan 22, 2019",5:09 PM,9622971,27.0
Claghorn,"Jan 22, 2019",5:28 PM,9622993,35.0
Epicure,"Jan 22, 2019",5:41 PM,9623012,
Betelgeuse,"Jan 22, 2019",6:22 PM,9623061,27.0
1st Step,"Jan 22, 2019",6:52 PM,9623103,9.0
sugarbutch,"Jan 22, 2019",8:27 PM,9623204,
Kappelan,"Jan 22, 2019",9:33 PM,9623268,6.0
once a day,"Jan 22, 2019",9:44 PM,9623272,
Twins,"Jan 23, 2019",1:02 AM,9623337,9.0
colHolm,"Jan 23, 2019",2:12 AM,9623357,
An Acute Style,"Jan 23, 2019",2:13 AM,9623358,
bernoulli,"Jan 23, 2019",3:37 AM,9623385,
themanfromLisbon,"Jan 23, 2019",3:43 AM,9623386,
Wild Strawberry Rabbit,"Jan 23, 2019",3:48 AM,9623390,34.0
Thrift Vader,"Jan 23, 2019",3:55 AM,9623396,
upr_crust,"Jan 23, 2019",4:36 AM,9623414,20.0
Betelgeuse,"Jan 23, 2019",5:44 AM,9623477,
CollingsD2H,"Jan 23, 2019",5:51 AM,9623484,
Roy Al,"Jan 23, 2019",6:10 AM,9623508,17.0
Poszetka,"Jan 23, 2019",6:27 AM,9623530,
themanfromLisbon,"Jan 23, 2019",7:07 AM,9623588,
leisurewear,"Jan 23, 2019",7:15 AM,9623604,10.0
CollingsD2H,"Jan 23, 2019",7:24 AM,9623618,
Poszetka,"Jan 23, 2019",7:43 AM,9623639,34.0
colHolm,"Jan 23, 2019",8:30 AM,9623697,
themanfromLisbon,"Jan 23, 2019",8:57 AM,9623731,
1st Step,"Jan 23, 2019",11:25 AM,9623965,
1st Step,"Jan 23, 2019",11:28 AM,9623977,
CollingsD2H,"Jan 23, 2019",11:29 AM,9623980,
karting,"Jan 23, 2019",11:36 AM,9623997,
DiplomaticTies,"Jan 23, 2019",12:29 PM,9624073,33.0
steveabdn,"Jan 23, 2019",1:37 PM,9624176,13.0
Epicure,"Jan 23, 2019",3:26 PM,9624313,
flipstah,"Jan 23, 2019",3:47 PM,9624349,
colHolm,"Jan 23, 2019",4:22 PM,9624379,
Epicure,"Jan 23, 2019",4:39 PM,9624395,
flipstah,"Jan 23, 2019",5:11 PM,9624438,
Betelgeuse,"Jan 23, 2019",7:02 PM,9624615,28.0
Riva,"Jan 23, 2019",8:18 PM,9624693,
Alan Bee,"Jan 23, 2019",8:24 PM,9624698,
Alan Bee,"Jan 23, 2019",8:31 PM,9624707,
SplurgeFrugal,"Jan 23, 2019",9:23 PM,9624740,11.0
Poszetka,"Jan 24, 2019",5:40 AM,9624921,
Poszetka,"Jan 24, 2019",5:42 AM,9624923,24.0
Thrift Vader,"Jan 24, 2019",5:57 AM,9624938,
aj805,"Jan 24, 2019",6:13 AM,9624956,
Betelgeuse,"Jan 24, 2019",6:33 AM,9624981,5.0
Alan Bee,"Jan 24, 2019",6:50 AM,9625000,
Thrift Vader,"Jan 24, 2019",6:52 AM,9625003,
Kappelan,"Jan 24, 2019",6:57 AM,9625011,13.0
Alan Bee,"Jan 24, 2019",7:13 AM,9625033,
Roy Al,"Jan 24, 2019",7:15 AM,9625038,16.0
Thrift Vader,"Jan 24, 2019",7:28 AM,9625064,
Quipster,"Jan 24, 2019",7:40 AM,9625078,
Michael81,"Jan 24, 2019",7:43 AM,9625083,
Alan Bee,"Jan 24, 2019",7:52 AM,9625098,
Thrift Vader,"Jan 24, 2019",7:56 AM,9625101,
g3org3y,"Jan 24, 2019",8:01 AM,9625111,5.0
Alan Bee,"Jan 24, 2019",8:10 AM,9625124,
Thrift Vader,"Jan 24, 2019",8:12 AM,9625127,
Caustic Man,"Jan 24, 2019",8:25 AM,9625142,14.0
themanfromLisbon,"Jan 24, 2019",8:28 AM,9625145,
Thrift Vader,"Jan 24, 2019",8:37 AM,9625163,
themanfromLisbon,"Jan 24, 2019",8:40 AM,9625170,
lordsuperb,"Jan 24, 2019",8:50 AM,9625179,
ericgereghty,"Jan 24, 2019",8:54 AM,9625185,
Luigi_M,"Jan 24, 2019",8:56 AM,9625189,
colHolm,"Jan 24, 2019",9:00 AM,9625196,30.0
Patrick R,"Jan 24, 2019",9:00 AM,9625197,
EFV,"Jan 24, 2019",9:19 AM,9625225,45.0
Luigi_M,"Jan 24, 2019",9:32 AM,9625242,
Roy Al,"Jan 24, 2019",9:33 AM,9625243,
jdp234,"Jan 24, 2019",9:44 AM,9625258,
themanfromLisbon,"Jan 24, 2019",10:01 AM,9625292,
flipstah,"Jan 24, 2019",11:03 AM,9625379,
Claghorn,"Jan 24, 2019",11:43 AM,9625433,44.0
Claghorn,"Jan 24, 2019",11:46 AM,9625441,
Alan Bee,"Jan 24, 2019",11:56 AM,9625450,
CollingsD2H,"Jan 24, 2019",12:05 PM,9625460,
Alan Bee,"Jan 24, 2019",12:06 PM,9625461,
Patrick R,"Jan 24, 2019",1:56 PM,9625604,
GMcMillan,"Jan 24, 2019",1:56 PM,9625605,
Blake Stitched Blues,"Jan 24, 2019",1:57 PM,9625609,
7_rocket,"Jan 24, 2019",2:14 PM,9625633,
Patrick R,"Jan 24, 2019",3:15 PM,9625725,39.0
Claghorn,"Jan 24, 2019",3:26 PM,9625739,6.0
colHolm,"Jan 24, 2019",3:28 PM,9625742,
Alocin,"Jan 24, 2019",3:29 PM,9625744,28.0
Claghorn,"Jan 24, 2019",3:30 PM,9625745,
Roycru,"Jan 24, 2019",4:07 PM,9625794,21.0
upr_crust,"Jan 24, 2019",4:17 PM,9625804,17.0
colHolm,"Jan 24, 2019",4:24 PM,9625815,
Caustic Man,"Jan 24, 2019",4:29 PM,9625822,
lordsuperb,"Jan 24, 2019",4:37 PM,9625834,
ericgereghty,"Jan 24, 2019",4:50 PM,9625850,
CollingsD2H,"Jan 24, 2019",6:31 PM,9625990,
Patrick R,"Jan 24, 2019",6:44 PM,9626009,
1st Step,"Jan 24, 2019",6:59 PM,9626026,5.0
drfwtx,"Jan 24, 2019",7:06 PM,9626034,
Alocin,"Jan 24, 2019",7:55 PM,9626076,
drfwtx,"Jan 24, 2019",8:16 PM,9626096,
Alan Bee,"Jan 24, 2019",9:38 PM,9626149,7.0
Patrick R,"Jan 24, 2019",9:57 PM,9626155,
Alan Bee,"Jan 24, 2019",10:15 PM,9626160,
Patrick R,"Jan 24, 2019",10:17 PM,9626161,
Patrick R,"Jan 24, 2019",10:25 PM,9626164,
Alan Bee,"Jan 24, 2019",10:32 PM,9626166,
Patrick R,"Jan 24, 2019",10:44 PM,9626169,
am55,"Jan 24, 2019",11:23 PM,9626179,
Luigi_M,"Jan 24, 2019",11:52 PM,9626185,
Michael81,"Jan 24, 2019",11:58 PM,9626188,
am55,"Jan 25, 2019",1:02 AM,9626198,
Poszetka,"Jan 25, 2019",3:06 AM,9626220,25.0
mcobinad,"Jan 25, 2019",4:07 AM,9626244,28.0
upr_crust,"Jan 25, 2019",4:16 AM,9626250,12.0
Michael81,"Jan 25, 2019",4:54 AM,9626268,
Alan Bee,"Jan 25, 2019",5:19 AM,9626278,
Betelgeuse,"Jan 25, 2019",5:43 AM,9626300,
mcobinad,"Jan 25, 2019",5:47 AM,9626306,
mcobinad,"Jan 25, 2019",5:51 AM,9626311,
Thrift Vader,"Jan 25, 2019",6:04 AM,9626321,
Thrift Vader,"Jan 25, 2019",6:10 AM,9626328,
colHolm,"Jan 25, 2019",6:19 AM,9626341,35.0
Thrift Vader,"Jan 25, 2019",6:22 AM,9626348,
Betelgeuse,"Jan 25, 2019",6:37 AM,9626369,
themanfromLisbon,"Jan 25, 2019",6:38 AM,9626371,
colHolm,"Jan 25, 2019",7:08 AM,9626418,
Mr Knightley,"Jan 25, 2019",7:14 AM,9626424,
Mr Knightley,"Jan 25, 2019",7:15 AM,9626429,
themanfromLisbon,"Jan 25, 2019",7:39 AM,9626463,
themanfromLisbon,"Jan 25, 2019",7:54 AM,9626483,
themanfromLisbon,"Jan 25, 2019",7:58 AM,9626493,
Christian0314,"Jan 25, 2019",8:09 AM,9626507,
themanfromLisbon,"Jan 25, 2019",8:32 AM,9626541,15.0
bullrams,"Jan 25, 2019",8:47 AM,9626561,
Roycru,"Jan 25, 2019",8:59 AM,9626570,6.0
Don L,"Jan 25, 2019",9:25 AM,9626603,
flipstah,"Jan 25, 2019",10:01 AM,9626657,7.0
patliean1,"Jan 25, 2019",10:22 AM,9626690,34.0
sugarbutch,"Jan 25, 2019",10:40 AM,9626711,
Mr. Six,"Jan 25, 2019",10:57 AM,9626738,
1st Step,"Jan 25, 2019",11:03 AM,9626747,
zr3rs,"Jan 25, 2019",11:16 AM,9626779,14.0
Luigi_M,"Jan 25, 2019",11:17 AM,9626781,
Luigi_M,"Jan 25, 2019",11:21 AM,9626793,
Alocin,"Jan 25, 2019",11:29 AM,9626811,
zr3rs,"Jan 25, 2019",11:45 AM,9626840,
Bawow,"Jan 25, 2019",11:52 AM,9626851,
Bawow,"Jan 25, 2019",11:53 AM,9626856,
mcobinad,"Jan 25, 2019",11:54 AM,9626858,
mcobinad,"Jan 25, 2019",11:57 AM,9626863,
troika,"Jan 25, 2019",12:15 PM,9626887,12.0
Roy Al,"Jan 25, 2019",12:18 PM,9626890,20.0
Alan Bee,"Jan 25, 2019",12:50 PM,9626938,
Roy Al,"Jan 25, 2019",1:02 PM,9626952,
Alan Bee,"Jan 25, 2019",1:02 PM,9626954,
useless_username,"Jan 25, 2019",1:08 PM,9626962,
Alan Bee,"Jan 25, 2019",1:09 PM,9626963,
EFV,"Jan 25, 2019",1:11 PM,9626969,6.0
EFV,"Jan 25, 2019",1:13 PM,9626976,10.0
g3org3y,"Jan 25, 2019",1:17 PM,9626979,13.0
useless_username,"Jan 25, 2019",1:19 PM,9626988,
Caustic Man,"Jan 25, 2019",1:21 PM,9626995,
flipstah,"Jan 25, 2019",1:22 PM,9626996,
Alan Bee,"Jan 25, 2019",1:23 PM,9627000,
useless_username,"Jan 25, 2019",1:23 PM,9627002,
Luigi_M,"Jan 25, 2019",2:05 PM,9627065,
Roy Al,"Jan 25, 2019",2:10 PM,9627078,
1st Step,"Jan 25, 2019",2:43 PM,9627124,
aj805,"Jan 25, 2019",3:18 PM,9627163,5.0
Ebichuman,"Jan 25, 2019",3:50 PM,9627198,
1st Step,"Jan 25, 2019",4:18 PM,9627219,
1st Step,"Jan 25, 2019",4:24 PM,9627224,
7_rocket,"Jan 25, 2019",5:44 PM,9627301,7.0
Riva,"Jan 25, 2019",5:48 PM,9627305,
ericgereghty,"Jan 25, 2019",6:51 PM,9627378,6.0
Alan Bee,"Jan 25, 2019",9:33 PM,9627500,
Betelgeuse,"Jan 25, 2019",9:42 PM,9627502,7.0
Alan Bee,"Jan 25, 2019",9:55 PM,9627508,13.0
Veremund,"Jan 25, 2019",11:31 PM,9627544,
Michael81,"Jan 26, 2019",12:19 AM,9627557,
Roy Al,"Jan 26, 2019",1:02 AM,9627566,
Blake Stitched Blues,"Jan 26, 2019",1:08 AM,9627568,
Luigi_M,"Jan 26, 2019",1:33 AM,9627577,
Peter1,"Jan 26, 2019",4:15 AM,9627631,6.0
Riva,"Jan 26, 2019",4:24 AM,9627633,
Riva,"Jan 26, 2019",4:24 AM,9627634,
Michael81,"Jan 26, 2019",4:25 AM,9627635,
Riva,"Jan 26, 2019",4:32 AM,9627638,
DiplomaticTies,"Jan 26, 2019",4:36 AM,9627644,14.0
Michael81,"Jan 26, 2019",4:38 AM,9627648,
Riva,"Jan 26, 2019",4:46 AM,9627659,
Michael81,"Jan 26, 2019",5:06 AM,9627679,
Riva,"Jan 26, 2019",5:09 AM,9627684,
Michael81,"Jan 26, 2019",5:12 AM,9627688,6.0
Betelgeuse,"Jan 26, 2019",5:45 AM,9627712,6.0
Alan Bee,"Jan 26, 2019",5:48 AM,9627716,6.0
am55,"Jan 26, 2019",5:53 AM,9627723,
AJL,"Jan 26, 2019",6:16 AM,9627741,5.0
Thrift Vader,"Jan 26, 2019",6:31 AM,9627755,
Alan Bee,"Jan 26, 2019",7:49 AM,9627830,
themanfromLisbon,"Jan 26, 2019",8:17 AM,9627875,
ericgereghty,"Jan 26, 2019",8:36 AM,9627910,
ericgereghty,"Jan 26, 2019",8:46 AM,9627925,9.0
Michael81,"Jan 26, 2019",8:50 AM,9627932,5.0
SZNettles,"Jan 26, 2019",8:52 AM,9627936,
Patrick R,"Jan 26, 2019",8:57 AM,9627942,8.0
Caustic Man,"Jan 26, 2019",9:00 AM,9627951,
Michael81,"Jan 26, 2019",9:02 AM,9627952,
Caustic Man,"Jan 26, 2019",9:06 AM,9627958,
jcmeyer,"Jan 26, 2019",9:07 AM,9627960,
Michael81,"Jan 26, 2019",9:11 AM,9627968,
Caustic Man,"Jan 26, 2019",9:19 AM,9627985,
Riva,"Jan 26, 2019",9:23 AM,9627994,
Patrick R,"Jan 26, 2019",9:24 AM,9627995,
Patrick R,"Jan 26, 2019",9:25 AM,9627996,
Caustic Man,"Jan 26, 2019",9:27 AM,9627998,
Michael81,"Jan 26, 2019",9:34 AM,9628006,
Riva,"Jan 26, 2019",9:34 AM,9628009,12.0
Riva,"Jan 26, 2019",9:39 AM,9628016,
UrbanComposition,"Jan 26, 2019",9:41 AM,9628020,12.0
shirtsnob,"Jan 26, 2019",9:47 AM,9628029,
Riva,"Jan 26, 2019",9:47 AM,9628031,
UrbanComposition,"Jan 26, 2019",9:49 AM,9628034,
Caustic Man,"Jan 26, 2019",9:50 AM,9628035,
Michael81,"Jan 26, 2019",9:50 AM,9628036,
DiplomaticTies,"Jan 26, 2019",9:51 AM,9628038,
Riva,"Jan 26, 2019",9:54 AM,9628043,
themanfromLisbon,"Jan 26, 2019",9:57 AM,9628047,23.0
Riva,"Jan 26, 2019",9:57 AM,9628048,
DiplomaticTies,"Jan 26, 2019",10:02 AM,9628063,
Caustic Man,"Jan 26, 2019",10:02 AM,9628066,
DiplomaticTies,"Jan 26, 2019",10:08 AM,9628078,9.0
Riva,"Jan 26, 2019",10:16 AM,9628092,
Caustic Man,"Jan 26, 2019",10:20 AM,9628098,
Riva,"Jan 26, 2019",10:20 AM,9628099,
DiplomaticTies,"Jan 26, 2019",10:23 AM,9628104,
Caustic Man,"Jan 26, 2019",10:27 AM,9628114,
AJL,"Jan 26, 2019",10:30 AM,9628118,
Riva,"Jan 26, 2019",10:36 AM,9628127,
Caustic Man,"Jan 26, 2019",10:38 AM,9628132,
DiplomaticTies,"Jan 26, 2019",10:41 AM,9628135,
Caustic Man,"Jan 26, 2019",11:31 AM,9628188,
aj805,"Jan 26, 2019",11:43 AM,9628203,
Caustic Man,"Jan 26, 2019",11:43 AM,9628205,
Michael81,"Jan 26, 2019",11:57 AM,9628221,
SZNettles,"Jan 26, 2019",12:06 PM,9628231,
Michael81,"Jan 26, 2019",12:10 PM,9628235,
Zerase,"Jan 26, 2019",12:12 PM,9628238,
Michael81,"Jan 26, 2019",12:13 PM,9628239,
dazedstate,"Jan 26, 2019",12:51 PM,9628286,19.0
jcmeyer,"Jan 26, 2019",12:54 PM,9628290,
Caustic Man,"Jan 26, 2019",1:12 PM,9628308,
dazedstate,"Jan 26, 2019",1:19 PM,9628315,
Caustic Man,"Jan 26, 2019",1:25 PM,9628336,
dazedstate,"Jan 26, 2019",1:42 PM,9628368,
Betelgeuse,"Jan 26, 2019",2:13 PM,9628411,27.0
DiplomaticTies,"Jan 26, 2019",2:28 PM,9628436,5.0
